,ID_ENTIDAD,ENTIDAD,PUNTAJE_PROMEDIO,ERRORESTANDARPROMEDIO,DESVIACION,PORCENTAJE_INSUFICIENTE,PORCENTAJE_MINIMO,PORCENTAJE_SATISFACTORIO,PORCENTAJE_AVANZADO,N,ano,grado,area
307,150,Meta,326,"0,357",59,10,48,27,16,11142,2016,Grado5,Ciencias
308,119,Cauca,308,"0,255",52,14,53,24,9,13880,2016,Grado5,Ciencias
309,76,Tuluá,328,"0,816",61,10,45,28,18,1898,2016,Grado5,Ciencias
310,10,Soledad,336,"0,459",56,10,40,28,22,5097,2016,Grado5,Ciencias
311,7,Turbo,287,"0,765",56,28,51,13,9,2144,2016,Grado5,Ciencias
312,59,San Andrés,300,"1,582",55,26,44,18,12,512,2016,Grado5,Ciencias
313,108,Atlántico,319,"0,204",55,15,45,24,16,24058,2016,Grado5,Ciencias
314,166,Risaralda,322,"0,408",57,10,49,27,14,8389,2016,Grado5,Ciencias
315,123,Córdoba,302,"0,255",54,18,53,20,9,20702,2016,Grado5,Ciencias
316,117,Caldas,319,"0,459",57,11,50,27,12,7560,2016,Grado5,Ciencias
317,170,Sucre,301,"0,306",53,19,52,20,9,10736,2016,Grado5,Ciencias
318,125,Cundinamarca,333,"0,204",58,8,44,30,19,29852,2016,Grado5,Ciencias
319,173,Tolima,317,"0,306",56,12,50,26,12,14141,2016,Grado5,Ciencias
320,20,Manizales,323,"0,816",58,11,47,28,14,2437,2016,Grado5,Ciencias
321,47,Villavicencio,334,"0,459",60,8,44,29,19,5527,2016,Grado5,Ciencias
322,85,Sabaneta,343,"1,582",59,7,40,30,23,520,2016,Grado5,Ciencias
323,1,Amazonas,286,"1,071",50,23,59,15,4,886,2016,Grado5,Ciencias
324,38,Guainía,286,"1,276",46,21,61,16,3,512,2016,Grado5,Ciencias
325,144,La Guajira,281,"0,306",51,31,49,14,6,10712,2016,Grado5,Ciencias
326,185,Casanare,320,"0,51",57,11,50,25,14,5026,2016,Grado5,Ciencias
327,176,Valle del Cauca,320,"0,204",56,12,48,26,14,36148,2016,Grado5,Ciencias
328,118,Caquetá,310,"0,459",53,12,55,24,9,4917,2016,Grado5,Ciencias
329,105,Antioquia,311,"0,153",57,15,50,23,12,60235,2016,Grado5,Ciencias
330,113,Bolívar,294,"0,204",53,23,51,17,9,23526,2016,Grado5,Ciencias
331,127,Chocó,289,"0,459",52,25,52,15,8,4721,2016,Grado5,Ciencias
332,49,Pasto,333,"0,561",56,6,45,32,17,3735,2016,Grado5,Ciencias
333,87,Mosquera,333,"0,918",57,8,44,29,19,1448,2016,Grado5,Ciencias
334,52,Cúcuta,323,"0,408",59,11,47,26,16,7432,2016,Grado5,Ciencias
335,17,Duitama,360,"0,969",60,4,31,33,33,1331,2016,Grado5,Ciencias
336,58,Dosquebradas,319,"0,816",56,11,49,29,12,1820,2016,Grado5,Ciencias
337,67,Sincelejo,312,"0,561",54,15,50,23,13,3243,2016,Grado5,Ciencias
338,94,Yopal,323,"0,765",57,11,48,25,16,2001,2016,Grado5,Ciencias
339,82,Piedecuesta,335,"0,918",61,8,42,30,21,1655,2016,Grado5,Ciencias
340,63,Barrancabermeja,320,"0,714",61,13,46,25,16,2477,2016,Grado5,Ciencias
341,39,Guaviare,309,"1,173",56,12,53,27,8,915,2016,Grado5,Ciencias
342,79,Quibdó,297,"0,867",52,21,54,16,9,1359,2016,Grado5,Ciencias
343,75,Palmira,327,"0,663",58,9,47,28,17,2760,2016,Grado5,Ciencias
344,4,Bello,324,"0,561",58,11,46,27,16,4172,2016,Grado5,Ciencias
345,95,Yumbo,304,"1,173",55,15,55,23,8,996,2016,Grado5,Ciencias
346,35,Fusagasugá,326,"0,969",57,9,46,29,16,1308,2016,Grado5,Ciencias
347,90,Apartadó,297,"0,867",55,19,54,20,7,1605,2016,Grado5,Ciencias
348,37,Soacha,330,"0,408",56,8,46,30,16,6936,2016,Grado5,Ciencias
349,65,Girón,329,"0,918",60,10,46,26,18,1509,2016,Grado5,Ciencias
350,28,Valledupar,322,"0,459",56,13,47,23,17,5293,2016,Grado5,Ciencias
351,92,Malambo,326,"0,918",52,15,40,23,22,1348,2016,Grado5,Ciencias
352,64,Floridablanca,347,"0,765",60,6,38,30,27,2283,2016,Grado5,Ciencias
353,71,Cali,327,"0,255",56,10,46,28,16,15787,2016,Grado5,Ciencias
354,3,Medellín,311,"0,255",59,17,49,23,12,19820,2016,Grado5,Ciencias
355,57,Pereira,325,"0,51",56,9,49,27,15,4243,2016,Grado5,Ciencias
356,86,Zipaquirá,343,"0,969",57,7,39,30,24,1326,2016,Grado5,Ciencias
357,12,"Bogotá, D.C.",339,"0,153",58,7,41,31,22,63615,2016,Grado5,Ciencias
358,74,Cartago,323,"1,02",56,8,51,27,14,1152,2016,Grado5,Ciencias
359,80,Uribia,250,"0,714",46,50,43,6,1,1901,2016,Grado5,Ciencias
360,43,Maicao,284,"0,663",50,27,53,15,5,2092,2016,Grado5,Ciencias
361,89,Facatativá,340,"0,918",58,6,39,34,22,1448,2016,Grado5,Ciencias
362,93,Riohacha,289,"0,663",53,26,51,16,7,2530,2016,Grado5,Ciencias
363,33,Sahagún,308,"1,02",59,16,52,21,12,1199,2016,Grado5,Ciencias
364,55,Armenia,322,"0,765",61,12,47,26,15,2375,2016,Grado5,Ciencias
365,53,Putumayo,315,"0,561",54,11,53,25,11,3947,2016,Grado5,Ciencias
366,72,Buenaventura,305,"0,561",51,19,50,21,11,3242,2016,Grado5,Ciencias
367,73,Buga,318,"1,071",58,11,51,26,12,1053,2016,Grado5,Ciencias
368,88,Ipiales,328,"0,867",54,6,49,29,15,1474,2016,Grado5,Ciencias
369,83,Rionegro,328,"1,071",61,9,47,26,18,1093,2016,Grado5,Ciencias
370,91,Chía,351,"0,969",57,6,37,30,27,1260,2016,Grado5,Ciencias
371,78,Vichada,280,"0,969",45,28,54,15,3,868,2016,Grado5,Ciencias
372,45,Ciénaga,288,"0,918",50,27,48,18,8,1349,2016,Grado5,Ciencias
373,81,Jamundí,299,"1,02",53,18,55,19,8,1080,2016,Grado5,Ciencias
374,31,Montería,310,"0,459",57,17,50,21,12,5416,2016,Grado5,Ciencias
375,14,Magangué,282,"0,765",51,26,57,13,4,1636,2016,Grado5,Ciencias
376,36,Girardot,309,"1,02",53,14,51,24,11,944,2016,Grado5,Ciencias
377,108,Atlántico,299,"0,306",63,15,51,27,7,19030,2009,Grado9,Ciencias
378,185,Casanare,304,"0,969",66,10,54,30,6,2918,2009,Grado9,Ciencias
379,176,Valle del Cauca,293,"0,255",61,15,55,26,5,51643,2009,Grado9,Ciencias
380,147,Magdalena,256,"0,459",59,30,54,13,2,8719,2009,Grado9,Ciencias
381,115,Boyacá,314,"0,459",67,9,50,33,8,12517,2009,Grado9,Ciencias
382,120,Cesar,286,"0,612",63,17,57,22,5,8125,2009,Grado9,Ciencias
383,119,Cauca,293,"0,51",61,15,54,26,5,9071,2009,Grado9,Ciencias
384,166,Risaralda,312,"0,816",65,9,52,33,7,6615,2009,Grado9,Ciencias
385,35,Fusagasugá,313,"1,786",70,9,49,35,7,1215,2009,Grado9,Ciencias
386,88,Ipiales,306,"0,867",61,8,57,31,4,1649,2009,Grado9,Ciencias
387,55,Armenia,305,"1,224",66,11,52,30,7,2361,2009,Grado9,Ciencias
388,53,Putumayo,307,"1,224",65,9,54,31,6,2178,2009,Grado9,Ciencias
389,72,Buenaventura,240,"0,561",53,35,57,8,1,2833,2009,Grado9,Ciencias
390,73,Buga,296,"0,765",61,10,58,28,3,1291,2009,Grado9,Ciencias
391,91,Chía,362,"1,173",68,4,30,44,22,1329,2009,Grado9,Ciencias
392,83,Rionegro,312,"1,429",65,9,52,33,7,1184,2009,Grado9,Ciencias
393,11,Barranquilla,310,"0,459",64,13,48,30,9,10180,2009,Grado9,Ciencias
394,77,Vaupés,257,"3,418",60,27,59,13,2,154,2009,Grado9,Ciencias
395,22,Florencia,299,"1,224",64,11,55,29,4,1234,2009,Grado9,Ciencias
396,152,Nariño,303,"0,306",59,11,54,30,5,15220,2009,Grado9,Ciencias
397,10,Soledad,296,"0,867",63,13,55,26,5,3440,2009,Grado9,Ciencias
398,7,Turbo,250,"1,786",59,31,58,11,1,1119,2009,Grado9,Ciencias
399,14,Magangué,269,"1,378",57,21,60,17,2,989,2009,Grado9,Ciencias
400,59,San Andrés,266,"2,245",64,28,50,18,4,553,2009,Grado9,Ciencias
401,64,Floridablanca,338,"1,224",68,5,43,38,14,2336,2009,Grado9,Ciencias
402,71,Cali,304,"0,255",62,12,52,29,7,26011,2009,Grado9,Ciencias
403,78,Vichada,260,"2,704",62,25,59,16,1,359,2009,Grado9,Ciencias
404,45,Ciénaga,252,"1,786",57,30,57,12,2,632,2009,Grado9,Ciencias
405,81,Jamundí,279,"1,429",59,20,57,19,5,1162,2009,Grado9,Ciencias
406,31,Montería,293,"0,714",63,16,53,25,6,4103,2009,Grado9,Ciencias
407,36,Girardot,288,"1,888",66,15,58,24,3,941,2009,Grado9,Ciencias
408,23,Cartagena,284,"0,612",63,21,51,22,6,8419,2009,Grado9,Ciencias
409,154,Norte de Santander,309,"0,561",65,10,52,31,7,10360,2009,Grado9,Ciencias
410,168,Santander,321,"0,357",67,9,47,35,10,17664,2009,Grado9,Ciencias
411,163,Quindio,299,"0,816",66,12,54,29,5,4673,2009,Grado9,Ciencias
412,141,Huila,301,"0,51",65,11,54,29,5,8832,2009,Grado9,Ciencias
413,150,Meta,306,"0,561",66,10,53,30,6,7189,2009,Grado9,Ciencias
414,1,Amazonas,258,"1,939",61,27,58,12,2,528,2009,Grado9,Ciencias
415,38,Guainía,297,"4,031",65,12,55,28,5,131,2009,Grado9,Ciencias
416,80,Uribia,236,"3,571",59,37,55,7,0,174,2009,Grado9,Ciencias
417,49,Pasto,314,"0,561",60,7,53,34,6,5413,2009,Grado9,Ciencias
418,87,Mosquera,318,"1,735",66,6,50,37,7,656,2009,Grado9,Ciencias
419,52,Cúcuta,312,"0,714",65,10,51,32,8,5674,2009,Grado9,Ciencias
420,76,Tuluá,301,"0,867",64,11,56,29,4,2667,2009,Grado9,Ciencias
421,39,Guaviare,282,"2,398",62,15,60,23,2,406,2009,Grado9,Ciencias
422,4,Bello,298,"0,867",65,13,53,29,5,2927,2009,Grado9,Ciencias
423,75,Palmira,307,"0,714",63,9,53,32,6,4117,2009,Grado9,Ciencias
424,17,Duitama,358,"1,684",68,3,34,43,20,1042,2009,Grado9,Ciencias
425,3,Medellín,303,"0,306",66,13,52,28,7,19349,2009,Grado9,Ciencias
426,86,Zipaquirá,317,"2,449",64,8,49,35,8,812,2009,Grado9,Ciencias
427,57,Pereira,321,"0,918",65,8,49,34,10,3608,2009,Grado9,Ciencias
428,12,"Bogotá, D.C.",330,"0,204",67,7,45,37,12,59942,2009,Grado9,Ciencias
429,74,Cartago,288,"0,51",62,15,57,25,3,1726,2009,Grado9,Ciencias
430,5,Envigado,362,"1,633",71,4,31,42,23,1738,2009,Grado9,Ciencias
431,41,Neiva,309,"0,765",66,10,51,32,7,3459,2009,Grado9,Ciencias
432,62,Bucaramanga,336,"0,714",69,5,42,39,13,5274,2009,Grado9,Ciencias
433,26,Popayán,327,"1,02",66,7,46,37,10,2218,2009,Grado9,Ciencias
434,6,Itagüí,311,"1,327",67,9,52,32,7,2171,2009,Grado9,Ciencias
435,84,Pitalito,304,"1,327",66,10,54,31,5,1030,2009,Grado9,Ciencias
436,8,Arauca,295,"1,224",65,12,57,27,4,1632,2009,Grado9,Ciencias
437,123,Córdoba,270,"0,357",61,24,56,18,3,13932,2009,Grado9,Ciencias
438,117,Caldas,303,"0,561",65,11,54,29,6,8374,2009,Grado9,Ciencias
439,170,Sucre,274,"0,714",62,22,56,19,3,8509,2009,Grado9,Ciencias
440,125,Cundinamarca,311,"0,357",65,9,51,32,7,22143,2009,Grado9,Ciencias
441,173,Tolima,300,"0,51",64,12,54,29,5,11443,2009,Grado9,Ciencias
442,144,La Guajira,262,"0,714",61,27,55,16,2,3889,2009,Grado9,Ciencias
443,58,Dosquebradas,310,"1,378",66,8,52,35,5,1267,2009,Grado9,Ciencias
444,90,Apartadó,264,"1,786",59,23,62,15,1,888,2009,Grado9,Ciencias
445,20,Manizales,317,"0,918",66,8,49,34,9,3461,2009,Grado9,Ciencias
446,67,Sincelejo,295,"1,173",66,14,55,26,5,3029,2009,Grado9,Ciencias
447,94,Yopal,316,"1,429",67,9,49,35,8,1191,2009,Grado9,Ciencias
448,82,Piedecuesta,306,"1,633",64,9,55,31,5,1251,2009,Grado9,Ciencias
449,47,Villavicencio,316,"0,867",67,8,51,33,9,3948,2009,Grado9,Ciencias
450,85,Sabaneta,342,"2,449",68,7,40,37,17,573,2009,Grado9,Ciencias
451,37,Soacha,307,"0,765",64,9,54,33,5,3683,2009,Grado9,Ciencias
452,65,Girón,322,"1,837",65,6,48,39,7,751,2009,Grado9,Ciencias
453,28,Valledupar,299,"1,276",66,15,53,25,8,3413,2009,Grado9,Ciencias
454,92,Malambo,280,"2,092",62,22,54,18,7,781,2009,Grado9,Ciencias
455,63,Barrancabermeja,288,"1,327",65,19,52,22,7,1975,2009,Grado9,Ciencias
456,43,Maicao,263,"1,735",61,25,56,17,2,840,2009,Grado9,Ciencias
457,89,Facatativá,312,"1,786",65,9,51,35,6,1009,2009,Grado9,Ciencias
458,33,Sahagún,276,"1,684",63,19,59,20,2,938,2009,Grado9,Ciencias
459,93,Riohacha,276,"1,582",63,22,53,21,4,968,2009,Grado9,Ciencias
460,60,Santa Marta,276,"0,714",62,22,54,19,4,3532,2009,Grado9,Ciencias
461,32,Lorica,252,"1,173",60,32,55,12,2,1384,2009,Grado9,Ciencias
462,18,Sogamoso,340,"1,276",69,4,42,42,13,1431,2009,Grado9,Ciencias
463,50,Tumaco,254,"1,888",59,31,54,13,2,981,2009,Grado9,Ciencias
464,16,Tunja,336,"1,071",68,6,43,39,13,1795,2009,Grado9,Ciencias
465,69,Ibagué,317,"0,816",65,8,49,35,8,4541,2009,Grado9,Ciencias
466,118,Caquetá,289,"0,867",62,14,58,25,3,2702,2009,Grado9,Ciencias
467,105,Antioquia,298,"0,204",65,14,53,27,6,46829,2009,Grado9,Ciencias
468,113,Bolívar,268,"0,408",61,26,53,17,4,16472,2009,Grado9,Ciencias
469,127,Chocó,238,"0,918",55,38,53,9,1,2877,2009,Grado9,Ciencias
470,79,Quibdó,249,"1,582",58,31,56,12,1,1159,2009,Grado9,Ciencias
471,125,Cundinamarca,330,"0,51",72,7,44,37,12,17760,2012,Grado9,Ciencias
472,123,Córdoba,275,"0,612",66,23,55,18,4,11260,2012,Grado9,Ciencias
473,52,Cúcuta,318,"0,816",72,10,48,31,11,4510,2012,Grado9,Ciencias
474,58,Dosquebradas,336,"1,837",72,5,42,40,13,1076,2012,Grado9,Ciencias
475,17,Duitama,372,"2,041",77,3,31,40,27,967,2012,Grado9,Ciencias
476,5,Envigado,374,"1,888",81,5,31,35,29,1240,2012,Grado9,Ciencias
477,89,Facatativá,338,"2,041",72,5,42,39,14,832,2012,Grado9,Ciencias
478,22,Florencia,312,"1,633",67,8,53,32,7,993,2012,Grado9,Ciencias
479,64,Floridablanca,353,"1,888",76,4,39,38,20,1532,2012,Grado9,Ciencias
480,35,Fusagasugá,339,"2,041",75,6,40,41,14,841,2012,Grado9,Ciencias
481,32,Lorica,256,"1,633",62,29,58,12,2,903,2012,Grado9,Ciencias
482,14,Magangué,268,"1,837",62,23,58,16,3,821,2012,Grado9,Ciencias
483,147,Magdalena,268,"0,663",65,25,55,17,4,8024,2012,Grado9,Ciencias
484,43,Maicao,268,"1,939",64,24,59,16,2,858,2012,Grado9,Ciencias
485,92,Malambo,277,"2,5",66,23,51,21,5,582,2012,Grado9,Ciencias
486,20,Manizales,322,"1,224",73,10,46,33,12,2444,2012,Grado9,Ciencias
487,3,Medellín,318,"0,663",73,11,47,30,12,13802,2012,Grado9,Ciencias
488,150,Meta,319,"0,816",73,9,49,32,10,5927,2012,Grado9,Ciencias
489,31,Montería,301,"1,122",71,16,50,26,9,3019,2012,Grado9,Ciencias
490,87,Mosquera,347,"2,194",74,5,39,39,17,689,2012,Grado9,Ciencias
491,152,Nariño,321,"0,714",70,9,47,33,11,8695,2012,Grado9,Ciencias
492,41,Neiva,330,"1,582",73,8,45,33,14,2451,2012,Grado9,Ciencias
493,154,Norte de Santander,313,"0,612",71,11,50,30,10,8350,2012,Grado9,Ciencias
494,36,Girardot,297,"2,245",68,15,52,28,5,759,2012,Grado9,Ciencias
495,65,Girón,325,"2,194",72,7,45,38,10,792,2012,Grado9,Ciencias
496,38,Guainía,287,"4,949",64,21,54,20,5,157,2012,Grado9,Ciencias
497,39,Guaviare,298,"2,806",68,12,55,28,5,479,2012,Grado9,Ciencias
498,141,Huila,318,"0,816",72,9,49,33,9,7334,2012,Grado9,Ciencias
499,69,Ibagué,332,"1,173",72,7,44,36,13,3537,2012,Grado9,Ciencias
500,88,Ipiales,332,"1,99",72,5,45,39,11,752,2012,Grado9,Ciencias
501,6,Itagüí,316,"1,888",77,12,47,28,12,1345,2012,Grado9,Ciencias
502,81,Jamundí,297,"2,347",70,12,57,26,5,674,2012,Grado9,Ciencias
503,144,La Guajira,271,"1,071",64,23,57,17,3,3376,2012,Grado9,Ciencias
504,1,Amazonas,270,"2,551",64,21,60,16,3,426,2012,Grado9,Ciencias
505,105,Antioquia,310,"0,408",72,13,49,28,10,34326,2012,Grado9,Ciencias
506,90,Apartadó,272,"2,143",67,21,58,18,3,757,2012,Grado9,Ciencias
507,8,Arauca,312,"1,48",71,10,51,32,7,1391,2012,Grado9,Ciencias
508,55,Armenia,318,"1,48",74,10,47,32,11,1887,2012,Grado9,Ciencias
509,108,Atlántico,289,"0,561",67,18,53,24,6,13079,2012,Grado9,Ciencias
510,63,Barrancabermeja,308,"1,99",71,13,50,28,9,1395,2012,Grado9,Ciencias
511,11,Barranquilla,300,"0,765",68,14,52,28,7,6452,2012,Grado9,Ciencias
512,4,Bello,314,"1,531",72,10,50,31,9,2291,2012,Grado9,Ciencias
513,12,"Bogotá, D.C.",349,"0,306",75,5,38,38,18,47296,2012,Grado9,Ciencias
514,113,Bolívar,273,"0,51",66,25,53,17,5,13181,2012,Grado9,Ciencias
515,115,Boyacá,333,"0,663",73,7,44,36,13,9262,2012,Grado9,Ciencias
516,62,Bucaramanga,356,"1,122",77,5,36,37,22,3389,2012,Grado9,Ciencias
517,72,Buenaventura,254,"1,786",63,30,54,13,2,1726,2012,Grado9,Ciencias
518,73,Buga,312,"2,755",73,10,51,30,8,606,2012,Grado9,Ciencias
519,117,Caldas,307,"0,765",71,12,51,29,8,5949,2012,Grado9,Ciencias
520,71,Cali,308,"0,714",71,12,50,31,8,9485,2012,Grado9,Ciencias
521,118,Caquetá,300,"1,276",65,12,55,28,5,2159,2012,Grado9,Ciencias
522,23,Cartagena,288,"0,765",68,21,50,21,8,6797,2012,Grado9,Ciencias
523,74,Cartago,323,"2,755",75,9,46,35,11,660,2012,Grado9,Ciencias
524,185,Casanare,316,"1,173",72,9,49,33,9,2680,2012,Grado9,Ciencias
525,119,Cauca,292,"0,714",64,16,53,27,5,7065,2012,Grado9,Ciencias
526,120,Cesar,284,"0,612",66,18,57,21,5,6610,2012,Grado9,Ciencias
527,127,Chocó,240,"1,173",59,37,53,8,1,2303,2012,Grado9,Ciencias
528,91,Chía,364,"2,5",77,3,32,42,23,811,2012,Grado9,Ciencias
529,45,Ciénaga,262,"2,908",63,27,55,16,3,744,2012,Grado9,Ciencias
530,168,Santander,335,"0,51",74,7,43,35,15,12925,2012,Grado9,Ciencias
531,85,Sabaneta,372,"3,112",81,4,31,35,30,387,2012,Grado9,Ciencias
532,33,Sahagún,281,"1,837",66,19,59,19,4,792,2012,Grado9,Ciencias
533,59,San Andrés,287,"3,163",72,20,52,20,8,362,2012,Grado9,Ciencias
534,60,Santa Marta,292,"0,969",68,17,53,25,6,3140,2012,Grado9,Ciencias
535,67,Sincelejo,302,"1,378",70,14,53,26,8,2160,2012,Grado9,Ciencias
536,37,Soacha,320,"1,173",71,8,49,34,9,3262,2012,Grado9,Ciencias
537,18,Sogamoso,356,"2,398",77,4,35,43,18,969,2012,Grado9,Ciencias
538,10,Soledad,297,"1,224",69,15,52,27,6,2625,2012,Grado9,Ciencias
539,170,Sucre,277,"0,816",66,22,55,19,5,6089,2012,Grado9,Ciencias
540,173,Tolima,307,"0,663",69,12,51,29,8,8902,2012,Grado9,Ciencias
541,76,Tuluá,303,"1,684",74,12,52,29,7,1231,2012,Grado9,Ciencias
542,50,Tumaco,261,"2,449",60,25,59,15,1,841,2012,Grado9,Ciencias
543,16,Tunja,354,"1,633",75,4,37,40,20,1340,2012,Grado9,Ciencias
544,7,Turbo,245,"2,245",61,34,56,10,1,894,2012,Grado9,Ciencias
545,80,Uribia,234,"4,541",59,40,53,7,1,150,2012,Grado9,Ciencias
546,176,Valle del Cauca,302,"0,459",71,13,51,29,7,21357,2012,Grado9,Ciencias
547,28,Valledupar,291,"1,224",68,16,55,23,6,2819,2012,Grado9,Ciencias
548,77,Vaupés,263,"27,296",77,26,51,23,0,7,2012,Grado9,Ciencias
549,78,Vichada,279,"3,673",67,20,57,21,3,264,2012,Grado9,Ciencias
550,47,Villavicencio,331,"1,02",75,7,45,35,13,3161,2012,Grado9,Ciencias
551,94,Yopal,335,"1,735",74,6,43,37,13,1068,2012,Grado9,Ciencias
552,86,Zipaquirá,348,"1,939",72,5,38,39,18,859,2012,Grado9,Ciencias
553,75,Palmira,331,"1,735",73,7,44,37,13,1561,2012,Grado9,Ciencias
554,49,Pasto,347,"1,122",73,4,39,40,17,2666,2012,Grado9,Ciencias
555,57,Pereira,335,"1,02",72,6,44,37,14,2857,2012,Grado9,Ciencias
556,82,Piedecuesta,330,"2,194",74,7,44,36,13,912,2012,Grado9,Ciencias
557,84,Pitalito,325,"2,296",72,7,47,37,10,787,2012,Grado9,Ciencias
558,26,Popayán,326,"1,429",69,7,44,40,9,1618,2012,Grado9,Ciencias
559,53,Putumayo,305,"1,276",67,12,52,29,7,2005,2012,Grado9,Ciencias
560,79,Quibdó,247,"2,194",60,33,56,10,1,860,2012,Grado9,Ciencias
561,163,Quindio,311,"1,122",72,11,51,30,9,3355,2012,Grado9,Ciencias
562,93,Riohacha,280,"1,684",67,21,55,19,5,975,2012,Grado9,Ciencias
563,83,Rionegro,333,"2,449",73,7,45,34,14,665,2012,Grado9,Ciencias
564,166,Risaralda,328,"0,867",72,7,46,36,12,5417,2012,Grado9,Ciencias
565,117,Caldas,301,"0,867",71,14,51,28,7,6782,2014,Grado9,Ciencias
566,71,Cali,292,"0,51",74,18,50,27,6,11720,2014,Grado9,Ciencias
567,118,Caquetá,287,"0,969",68,17,55,24,4,2839,2014,Grado9,Ciencias
568,23,Cartagena,268,"0,612",70,28,49,18,5,8796,2014,Grado9,Ciencias
569,74,Cartago,306,"2,347",74,14,49,29,9,915,2014,Grado9,Ciencias
570,185,Casanare,309,"1,122",75,12,50,31,8,3423,2014,Grado9,Ciencias
571,119,Cauca,278,"0,459",66,21,54,21,3,9399,2014,Grado9,Ciencias
572,120,Cesar,271,"0,51",69,25,53,18,4,8957,2014,Grado9,Ciencias
573,127,Chocó,235,"0,816",62,42,48,9,1,3047,2014,Grado9,Ciencias
574,91,Chía,352,"1,888",76,5,35,39,20,1054,2014,Grado9,Ciencias
575,45,Ciénaga,235,"1,684",65,42,47,9,1,978,2014,Grado9,Ciencias
576,125,Cundinamarca,319,"0,357",74,10,46,34,10,23121,2014,Grado9,Ciencias
577,123,Córdoba,265,"0,408",68,28,53,17,3,14884,2014,Grado9,Ciencias
578,52,Cúcuta,305,"0,867",74,15,48,27,10,5470,2014,Grado9,Ciencias
579,58,Dosquebradas,321,"1,582",74,9,46,34,11,1250,2014,Grado9,Ciencias
580,17,Duitama,359,"1,786",79,5,34,39,22,1188,2014,Grado9,Ciencias
581,5,Envigado,349,"1,429",83,10,33,35,22,1461,2014,Grado9,Ciencias
582,89,Facatativá,338,"1,684",74,7,39,40,15,1092,2014,Grado9,Ciencias
583,22,Florencia,301,"1,429",71,13,52,29,6,1303,2014,Grado9,Ciencias
584,64,Floridablanca,340,"1,582",77,7,40,37,16,1819,2014,Grado9,Ciencias
585,35,Fusagasugá,326,"1,939",75,8,46,36,11,1128,2014,Grado9,Ciencias
586,36,Girardot,285,"2,245",74,21,51,23,6,861,2014,Grado9,Ciencias
587,65,Girón,307,"1,735",77,14,47,31,8,1062,2014,Grado9,Ciencias
588,38,Guainía,292,"3,98",63,16,56,25,3,180,2014,Grado9,Ciencias
589,1,Amazonas,254,"2,5",65,29,56,12,2,592,2014,Grado9,Ciencias
590,105,Antioquia,295,"0,306",74,19,48,25,8,44289,2014,Grado9,Ciencias
591,90,Apartadó,259,"1,633",71,31,50,17,2,1021,2014,Grado9,Ciencias
592,8,Arauca,299,"1,429",73,14,51,28,6,1805,2014,Grado9,Ciencias
593,55,Armenia,304,"1,276",79,16,46,29,9,2485,2014,Grado9,Ciencias
594,108,Atlántico,282,"0,408",71,23,48,22,6,18377,2014,Grado9,Ciencias
595,63,Barrancabermeja,293,"1,224",73,20,48,22,9,1756,2014,Grado9,Ciencias
596,11,Barranquilla,296,"0,561",73,19,47,25,9,9586,2014,Grado9,Ciencias
597,4,Bello,305,"1,173",76,14,48,29,9,2920,2014,Grado9,Ciencias
598,12,"Bogotá, D.C.",328,"0,204",75,9,43,34,14,57837,2014,Grado9,Ciencias
599,113,Bolívar,257,"0,408",68,32,50,15,3,16969,2014,Grado9,Ciencias
600,115,Boyacá,328,"0,51",75,9,43,35,13,11584,2014,Grado9,Ciencias
601,62,Bucaramanga,333,"0,867",79,9,41,34,16,4349,2014,Grado9,Ciencias
602,72,Buenaventura,246,"1,327",66,37,49,12,2,2465,2014,Grado9,Ciencias
603,73,Buga,298,"2,041",73,16,49,30,6,662,2014,Grado9,Ciencias
604,94,Yopal,323,"1,684",76,9,46,33,12,1330,2014,Grado9,Ciencias
605,86,Zipaquirá,342,"1,684",74,6,39,39,15,1102,2014,Grado9,Ciencias
606,39,Guaviare,286,"2,551",69,19,52,24,4,601,2014,Grado9,Ciencias
607,141,Huila,310,"0,51",73,11,50,31,8,8962,2014,Grado9,Ciencias
608,69,Ibagué,316,"0,816",75,11,47,32,10,4516,2014,Grado9,Ciencias
609,88,Ipiales,328,"1,939",70,6,46,39,9,921,2014,Grado9,Ciencias
610,6,Itagüí,287,"1,48",76,22,48,22,8,1678,2014,Grado9,Ciencias
611,81,Jamundí,293,"2,245",75,17,51,27,6,802,2014,Grado9,Ciencias
612,144,La Guajira,256,"0,918",67,32,51,15,2,4697,2014,Grado9,Ciencias
613,32,Lorica,250,"1,582",65,33,53,13,2,1275,2014,Grado9,Ciencias
614,14,Magangué,264,"1,786",70,26,54,17,3,1039,2014,Grado9,Ciencias
615,147,Magdalena,254,"0,561",67,33,51,14,3,10584,2014,Grado9,Ciencias
616,43,Maicao,255,"2,143",66,30,54,14,2,1077,2014,Grado9,Ciencias
617,92,Malambo,272,"2,347",65,27,49,18,6,710,2014,Grado9,Ciencias
618,20,Manizales,315,"1,327",72,11,46,32,10,2688,2014,Grado9,Ciencias
619,3,Medellín,302,"0,51",76,17,46,27,10,16447,2014,Grado9,Ciencias
620,150,Meta,307,"0,714",74,13,49,30,8,7515,2014,Grado9,Ciencias
621,31,Montería,282,"1,276",73,23,49,22,6,4012,2014,Grado9,Ciencias
622,87,Mosquera,338,"1,684",75,7,41,37,15,1095,2014,Grado9,Ciencias
623,152,Nariño,304,"0,612",68,15,47,31,8,10683,2014,Grado9,Ciencias
624,41,Neiva,322,"1,071",75,9,47,33,12,2897,2014,Grado9,Ciencias
